"","GeoUID","Type","Region Name","Area (sq km)","Population","Dwellings","Households","CSD_UID","CD_UID","CT_UID","CMA_UID","NHS Non Return Rate","v_CA11F_199: Total number of occupied private dwellings by structural type of dwelling","v_CA11F_200: Single-detached house","v_CA11F_163: Average number of persons per census family","v_CA11F_201: Apartment, building that has five or more storeys","v_CA11F_202: Movable dwelling","v_CA11F_203: Other dwelling","v_CA11F_211: 2 persons","v_CA11F_212: 3 persons","v_CA11F_213: 4 persons","v_CA11F_214: 5 persons","v_CA11F_215: 6 or more persons","v_CA11F_86: Married or living with a common-law partner","v_CA11F_95: Not married and not living with a common-law partner","v_CA11F_98: Single (never legally married)","v_CA11F_101: Separated","v_CA11F_104: Divorced","v_CA11F_107: Widowed","v_CA11N_2449: Median employment income in 2010 $","v_CA11N_2450: Median employment income in 2010 $","v_CA11N_2451: Median employment income in 2010 $","v_CA11N_2356: Under $5,000","v_CA11N_2359: $5,000 to $9,999","v_CA11N_2362: $10,000 to $14,999","v_CA11N_2365: $15,000 to $19,999","v_CA11N_2368: $20,000 to $29,999","v_CA11N_2371: $30,000 to $39,999","v_CA11N_2374: $40,000 to $49,999","v_CA11N_2377: $50,000 to $59,999","v_CA11N_2380: $60,000 to $79,999","v_CA11N_2383: $80,000 to $99,999","v_CA11N_2386: $100,000 and over","v_CA11N_2548: Under $5,000","v_CA11N_2549: $5,000 to $9,999","v_CA11N_2550: $10,000 to $14,999","v_CA11N_2551: $15,000 to $19,999","v_CA11N_2552: $20,000 to $29,999","v_CA11N_2553: $30,000 to $39,999","v_CA11N_2554: $40,000 to $49,999","v_CA11N_2555: $50,000 to $59,999","v_CA11N_2556: $60,000 to $79,999","v_CA11N_2557: $80,000 to $99,999","v_CA11N_2558: $100,000 and over","v_CA11N_2559: $100,000 to $124,999","v_CA11N_2560: $125,000 and over","v_CA11N_2606: Prevalence of low income in 2010 based on after-tax low-income measure %","v_CA11N_19: Non-immigrants","v_CA11N_22: Immigrants","v_CA11N_46: Non-permanent residents","v_CA11N_505: North American Aboriginal origins","v_CA11N_517: Other North American origins","v_CA11N_547: European origins","v_CA11N_760: Caribbean origins","v_CA11N_820: Latin, Central and South American origins","v_CA11N_1084: West Central Asian and Middle Eastern origins","v_CA11N_1162: South Asian origins","v_CA11N_1204: East and Southeast Asian origins","v_CA11N_1258: Other Asian origins","v_CA11N_1264: Oceania origins","v_CA11N_2282: % of owner households with a mortgage","v_CA11N_2283: % of owner households spending 30% or more of household total income on shelter costs","v_CA11N_2284: Median monthly shelter costs for owned dwellings ($)","v_CA11N_2285: Average monthly shelter costs for owned dwellings ($)","v_CA11N_2286: Median value of dwellings ($)","v_CA11N_2287: Average value of dwellings ($)","v_CA11N_2288: Number of tenant households in non-farm, non-reserve private dwellings","v_CA11N_2289: % of tenant households in subsidized housing","v_CA11N_2290: % of tenant households spending 30% or more of household total income on shelter costs","v_CA11N_2291: Median monthly shelter costs for rented dwellings ($)","v_CA11N_2292: Average monthly shelter costs for rented dwellings ($)","v_CA11N_1804: No certificate, diploma or degree","v_CA11N_1807: High school diploma or equivalent","v_CA11N_1813: Apprenticeship or trades certificate or diploma","v_CA11N_1816: College, CEGEP or other non-university certificate or diploma","v_CA11N_1819: University certificate or diploma below bachelor level","v_CA11N_1822: University certificate, diploma or degree at bachelor level or above","v_CA11N_1993: Employed","v_CA11N_1996: Unemployed","v_CA11N_1999: Not in the labour force","v_CA11N_2035: 0 Management occupations","v_CA11N_2041: 2 Natural and applied sciences and related occupations","v_CA11N_2044: 3 Health occupations","v_CA11N_2047: 4 Occupations in education, law and social, community and government services","v_CA11N_2050: 5 Occupations in art, culture, recreation and sport","v_CA11N_2053: 6 Sales and service occupations","v_CA11N_2056: 7 Trades, transport and equipment operators and related occupations","v_CA11N_2059: 8 Natural resources, agriculture and related production occupations","v_CA11N_2062: 9 Occupations in manufacturing and utilities","v_CA11N_2194: Car, truck or van - as a driver","v_CA11N_2197: Car, truck or van - as a passenger","v_CA11N_2200: Public transit","v_CA11N_2203: Walked","v_CA11N_2206: Bicycle","v_CA11N_2209: Other methods"
"181","35580345","DA","Thunder Bay",0.27812,388,151,151,"3558004","3558","5950009.01","35595","0.29100000000000004",155,150,2.8,0,0,0,70,30,25,5,5,245,95,70,10,10,10,75677,134203,42750,25,0,0,20,45,40,50,35,40,0,55,0,0,0,0,0,0,0,0,30,25,75,15,60,6.7,285,90,0,20,55,325,0,0,0,0,0,0,0,40,0,713,1061,269086,275665,0,0,0,0,0,0,10,15,35,0,95,175,0,170,0,0,30,25,0,30,0,0,0,175,0,0,0,0,0
"182","35580346","DA","Thunder Bay",0.26906,481,193,193,"3558004","3558","5950008.00","35595","0.257",190,185,2.8,0,0,5,80,35,20,10,5,270,140,85,10,10,35,55126,69199,43567,60,0,45,35,40,70,50,40,20,20,0,0,0,0,0,0,0,0,0,50,45,25,20,0,13.5,460,25,0,0,145,445,0,0,0,0,35,0,0,38.2,17.1,646,916,195314,204308,0,0,0,0,0,0,65,20,70,0,75,230,0,160,0,0,40,30,0,55,30,0,0,180,0,0,25,0,0
"183","35580347","DA","Thunder Bay",0.19002,356,172,170,"3558004","3558","5950008.00","35595","0.318",170,115,2.7,0,0,60,65,15,15,5,0,175,145,85,15,15,30,40761,37635,42053,20,30,35,20,65,50,55,0,35,0,0,0,0,0,0,30,0,0,35,35,0,15,0,0,17.1,320,0,0,0,140,320,0,0,0,0,0,0,0,34.8,0,544,853,160486,178126,55,0,0,626,624,25,55,0,25,0,65,170,0,140,0,0,0,30,0,60,15,0,0,145,0,0,0,0,0
"184","35580348","DA","Thunder Bay",0.17019,471,238,227,"3558004","3558","5950004.00","35595","0.298",230,125,2.8,0,0,105,80,20,20,5,5,195,205,110,20,45,35,37239,37363,31078,20,25,40,40,45,75,45,15,20,0,0,0,0,0,0,25,65,40,0,10,15,15,0,0,37.8,370,40,0,50,100,365,0,0,0,0,0,0,0,41.7,41.7,555,818,199904,197613,110,0,31.8,684,715,0,80,0,95,0,0,175,0,165,15,0,10,25,0,45,0,0,0,120,0,0,15,0,0
"185","35580349","DA","Thunder Bay",0.19733,472,214,208,"3558004","3558","5950004.00","35595","0.275",205,150,2.8,0,0,60,60,45,20,10,5,220,190,115,15,30,30,57610,57755,49112,25,30,35,40,70,50,60,30,65,0,0,0,0,0,0,0,20,30,15,25,35,50,30,20,10.5,450,25,0,30,110,420,0,0,0,0,0,0,0,72,0,1216,1108,179378,169859,70,0,28.6,658,735,20,70,65,85,0,55,320,0,90,15,35,20,50,0,65,50,0,0,250,25,0,20,0,0
"186","35580350","DA","Thunder Bay",0.16515,410,167,166,"3558004","3558","5950004.00","35595","0.165",165,160,2.8,0,0,5,75,30,30,5,5,235,110,70,5,10,20,49610,73522,44775,25,0,35,30,40,65,55,35,40,0,0,0,0,0,0,0,20,0,0,50,20,45,30,0,0,375,35,0,15,50,390,0,0,0,0,0,0,0,30.3,0,502,674,159865,160733,0,0,0,0,0,0,60,30,75,15,20,170,0,170,15,0,0,35,0,30,35,0,0,145,0,0,0,0,0
"187","35580351","DA","Thunder Bay",0.17194,433,202,199,"3558004","3558","5950004.00","35595","0.217",195,170,2.6,0,0,25,90,20,20,5,5,205,175,90,15,30,40,61930,61456,62192,20,35,20,20,25,55,75,50,45,0,0,0,0,0,0,0,0,25,0,60,20,30,15,0,12.8,355,80,0,10,70,400,0,0,0,0,0,0,0,31.2,9.4,529,720,150314,153777,35,0,0,770,716,20,25,35,65,0,45,190,0,180,25,20,25,10,0,45,40,0,0,165,15,0,0,0,0
"188","35580352","DA","Thunder Bay",0.17756,487,249,235,"3558004","3558","5950004.00","35595","0.465",235,140,2.6,0,0,100,75,35,20,5,0,195,220,120,20,35,45,41466,42697,41310,60,45,50,45,40,85,60,0,15,0,0,0,0,0,35,0,35,50,30,30,0,0,0,0,28.6,495,65,0,30,125,470,0,0,0,0,75,0,0,50,0,989,822,149895,217451,140,28.6,25,603,568,35,75,20,125,0,30,225,80,120,0,0,0,45,0,80,55,0,0,150,20,15,0,0,0
"189","35580353","DA","Thunder Bay",0.22171,536,269,264,"3558004","3558","5950004.00","35595","0.358",265,190,2.6,0,0,75,100,40,25,5,0,255,230,140,20,25,40,54923,68982,37829,35,0,45,65,105,100,40,45,30,0,0,0,0,0,0,50,55,15,0,30,0,60,50,0,12.3,465,60,0,0,105,445,0,0,0,0,0,0,0,52.6,0,805,797,170520,161942,90,0,64.7,672,688,40,80,30,60,0,40,285,0,185,0,0,50,20,0,145,40,0,0,225,0,0,0,0,0
"190","35580354","DA","Thunder Bay",0.29986,660,226,225,"3558004","3558","5950004.00","35595","0.287",225,205,2.9,0,0,20,70,45,30,10,5,250,295,130,15,40,115,40207,40375,33222,30,0,30,40,125,105,35,30,15,0,0,0,0,0,0,50,0,30,45,50,20,20,15,0,7,465,0,0,30,95,450,0,0,0,0,0,0,0,30.6,10.8,419,607,130016,138329,45,55.6,0,502,574,35,130,35,90,0,20,260,25,135,0,0,25,35,0,80,55,0,0,230,0,0,0,0,0
"191","35580355","DA","Thunder Bay",0.1299,258,103,103,"3558004","3558","5950023.02","35595","0.0",100,100,2.8,0,0,5,35,30,15,0,0,140,95,60,5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,15,0,20,50,145,0,0,0,0,0,0,0,80,NA,983,1150,159970,140799,0,0,NA,0,0,20,30,0,25,0,0,85,0,50,0,15,0,0,0,20,20,0,0,75,0,0,0,0,0
"192","35580356","DA","Thunder Bay",8.10057,913,394,390,"3558004","3558","5950023.02","35595","0.39899999999999997",390,220,2.8,0,165,5,155,60,50,15,10,510,295,185,20,40,50,53000,50670,53024,70,35,45,75,115,80,160,80,80,20,0,0,0,0,35,25,25,25,60,80,75,70,35,35,12.7,845,55,0,35,255,815,0,0,0,0,0,0,0,46.8,9.1,584,761,149534,143010,20,0,0,595,632,60,125,75,185,0,100,445,0,345,35,15,15,0,0,150,115,0,0,365,0,0,0,0,0
"193","35580357","DA","Thunder Bay",0.62186,1240,539,537,"3558004","3558","5950009.02","35595","0.306",535,290,2.8,100,0,145,200,80,80,20,5,640,460,275,30,60,90,64481,85400,54944,85,60,105,85,230,150,120,105,95,55,15,0,0,0,20,95,30,80,50,100,80,105,60,45,6.6,1130,145,0,60,340,1090,0,0,0,0,40,0,0,43.6,13.9,693,921,180134,180141,80,0,0,983,980,40,245,70,225,0,130,590,65,495,60,30,40,85,0,180,110,0,45,495,40,0,0,0,0
"194","35580358","DA","Thunder Bay",19.53203,723,402,344,"3558004","3558","5950001.00","35595","0.518",345,275,2.7,0,0,70,120,60,35,5,5,280,350,225,30,40,50,45432,49444,37054,70,50,65,105,65,170,55,0,50,0,0,0,0,0,20,20,45,45,65,65,0,45,0,0,17.4,620,85,0,100,230,635,0,0,0,0,0,0,0,38.5,13.5,459,614,89711,91258,80,25,50,747,747,70,185,85,65,0,45,360,35,290,0,0,0,40,0,155,60,0,0,315,0,35,0,0,0
"195","35580359","DA","Thunder Bay",0.67031,1268,597,505,"3558004","3558","5950011.02","35595","0.31",505,35,2.6,50,0,420,170,55,20,15,0,405,740,360,30,75,270,34481,34471,44838,85,65,145,55,180,110,45,35,60,0,0,0,25,90,40,30,70,30,55,50,0,50,45,0,30.3,790,90,0,110,160,710,0,0,25,80,0,0,0,45.2,0,602,732,115056,119338,305,36.7,37.7,700,750,80,95,70,115,10,90,435,55,330,35,30,35,85,0,160,15,0,0,250,25,0,60,0,50
"196","35580435","DA","Thunder Bay",7.06875,493,161,160,"3558004","3558","5950023.01","35595","0.207",160,160,3.3,0,0,0,50,25,40,20,5,275,115,100,5,5,10,70525,70348,74069,30,50,25,20,65,40,75,35,40,25,15,0,0,0,0,0,0,0,0,45,15,70,20,50,0,475,35,0,35,200,385,0,0,0,0,0,0,0,46.9,0,883,1283,270116,287827,0,0,0,0,0,0,50,25,55,0,90,245,30,150,50,15,25,50,0,35,40,0,0,210,0,0,0,0,0
"197","35580436","DA","Thunder Bay",1.79771,479,156,156,"3558004","3558","5950023.01","35595","0.152",155,155,3.2,0,0,0,50,30,45,15,0,270,120,95,5,5,5,69421,89245,40148,20,20,0,40,30,70,35,25,60,15,0,0,0,0,0,0,0,0,0,50,20,55,0,50,2,445,45,0,0,115,405,0,0,0,0,0,0,0,51.6,16.1,876,1184,285627,271780,0,0,0,0,0,0,80,15,50,35,75,245,20,115,25,0,35,45,0,45,30,0,25,225,0,0,0,0,0
"198","35580437","DA","Thunder Bay",4.23676,451,155,152,"3558004","3558","5950023.01","35595","0.265",150,155,3.1,0,0,0,55,30,40,15,5,260,95,70,5,15,5,83727,81632,83917,0,40,0,0,20,20,25,25,110,20,35,0,0,0,0,0,0,0,0,25,30,85,30,50,0,415,40,0,25,85,410,0,0,0,15,0,0,0,66.7,0,1509,1374,290449,292833,0,0,0,0,0,0,25,35,70,0,115,275,0,75,40,25,40,50,0,50,30,0,0,240,20,0,0,0,0
"199","35580438","DA","Thunder Bay",7.5215,500,152,151,"3558004","3558","5950023.01","35595","0.081",150,150,3.3,0,0,0,45,35,45,15,5,265,125,105,10,5,5,69820,96800,18933,30,20,20,0,50,45,20,35,45,15,45,0,0,0,0,0,0,0,0,20,15,75,35,40,0,435,15,0,20,155,425,0,0,0,0,0,0,0,35.5,0,860,1109,384630,351872,0,0,0,0,0,0,10,10,60,20,145,240,0,90,55,20,20,65,0,30,15,0,0,200,10,0,0,0,0
"200","35580439","DA","Thunder Bay",5.70089,570,201,201,"3558004","3558","5950023.01","35595","0.205",200,195,2.9,0,0,5,75,45,40,10,5,345,150,125,0,10,10,68198,70604,52396,35,30,30,40,35,55,40,60,80,35,0,0,0,0,0,0,0,0,35,40,30,80,30,45,14.9,555,0,0,0,150,480,0,0,0,0,0,0,0,40,12.5,892,1036,270290,249710,0,0,0,0,0,0,85,20,100,20,105,315,25,145,35,35,40,35,20,65,45,0,0,285,20,0,0,0,0
"201","35580440","DA","Thunder Bay",6.21576,694,251,247,"3558004","3558","5950023.01","35595","0.191",250,210,3.1,0,35,5,80,50,55,15,5,375,195,135,5,25,20,62122,61856,63076,60,30,45,45,45,80,100,85,55,15,10,0,0,0,0,20,0,0,0,20,55,95,20,70,8.6,660,35,0,45,225,610,0,0,0,0,0,0,0,57.5,5.1,1242,1207,229512,233535,15,0,0,757,625,30,90,50,70,10,110,375,0,190,35,0,20,50,0,85,55,0,20,325,15,0,20,0,0
"202","35580461","DA","Thunder Bay",19.3367,444,149,148,"3558004","3558","5950022.05","35595","0.413",150,145,3.2,0,0,0,55,15,35,20,5,250,105,85,0,5,10,59376,112637,44050,0,10,20,20,0,45,20,45,30,0,25,0,0,0,0,0,0,0,35,10,0,70,25,45,0,435,10,0,25,125,345,0,0,0,0,0,0,0,46.2,0,628,1168,250603,254564,0,0,0,0,0,25,40,20,70,0,70,200,20,90,40,0,60,30,0,0,30,0,0,155,0,0,0,0,0
"203","35580462","DA","Thunder Bay",10.51238,250,99,93,"3558004","3558","5950022.06","35595","0.434",90,95,2.9,0,0,0,35,20,10,10,0,155,60,45,0,10,10,38917,39092,35900,0,0,0,0,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,0,215,35,0,30,60,220,0,0,0,0,0,0,0,71.4,0,1318,1395,249887,214359,0,0,0,0,0,0,60,20,35,0,0,160,0,45,35,0,20,0,0,40,30,0,0,150,0,0,0,0,0
"204","35580463","DA","Thunder Bay",15.17555,615,217,209,"3558004","3558","5950022.05","35595","0.33299999999999996",210,210,3.1,0,0,0,80,35,50,20,0,350,160,125,15,15,10,60728,52477,64964,45,15,80,0,80,50,95,25,55,0,0,0,0,0,0,0,0,0,85,20,25,60,35,25,0,490,60,0,70,105,505,0,0,0,0,0,0,0,41.5,0,600,905,200527,213623,0,0,0,0,0,30,50,70,80,0,45,235,0,245,25,0,20,75,0,35,45,0,0,220,10,0,0,0,0
"205","35580465","DA","Thunder Bay",16.85343,582,214,208,"3558004","3558","5950022.06","35595","0.429",205,205,2.9,0,0,0,90,30,45,15,5,355,135,110,5,15,10,62427,65513,55687,60,45,60,0,45,60,50,75,65,0,0,0,0,0,0,0,0,25,0,55,25,75,25,55,16.8,580,45,0,30,145,555,0,0,0,0,0,0,0,60,0,667,969,229552,246903,30,0,0,501,605,35,80,55,95,0,100,350,35,150,35,30,30,50,0,90,70,0,0,305,0,0,0,0,0
"206","35580466","DA","Thunder Bay",10.48228,549,207,200,"3558004","3558","5950023.02","35595","0.327",200,200,2.9,0,0,0,80,35,50,10,5,320,150,105,5,10,30,64985,64863,69902,25,20,15,55,110,70,15,45,70,0,15,0,0,0,0,0,0,45,0,40,0,80,40,40,0,500,50,0,0,125,505,0,0,0,0,0,0,0,40,0,660,1033,299202,289653,0,0,0,0,0,0,135,50,75,0,80,270,0,200,30,0,30,25,0,45,65,0,25,240,0,0,0,0,0
"207","35580467","DA","Thunder Bay",10.02714,844,307,304,"3558004","3558","5950023.02","35595","0.142",305,300,3,0,0,5,120,55,70,20,0,490,215,170,5,10,30,60211,60384,40091,75,50,65,65,65,100,80,85,70,35,30,0,0,0,0,0,15,0,65,50,70,85,45,40,10.1,770,70,0,20,200,740,0,0,0,0,15,0,0,47.6,0,637,909,249986,328285,0,0,0,0,0,30,120,65,135,0,105,425,30,270,50,20,35,50,0,110,90,0,0,400,10,0,0,0,0
"208","35580468","DA","Thunder Bay",0.39879,741,279,269,"3558004","3558","5950023.02","35595","0.289",265,240,3.1,0,0,25,85,55,65,15,5,370,230,170,15,25,25,53252,53756,49169,50,30,25,45,90,85,115,40,60,25,0,0,0,0,0,0,35,35,0,35,30,90,50,45,10.1,685,55,0,45,195,630,0,0,0,0,0,0,0,73.6,19.2,1356,1307,249890,254646,0,0,0,0,0,0,85,25,110,15,140,415,0,165,35,25,25,80,0,105,60,0,0,360,0,0,0,0,0
"209","35580470","DA","Thunder Bay",0.34943,412,153,151,"3558004","3558","5950011.03","35595","0.32899999999999996",150,145,3.1,0,0,5,60,25,25,20,5,220,125,95,5,15,15,73238,92344,40126,50,0,0,0,45,65,20,30,35,35,35,0,0,0,0,0,0,0,0,35,35,65,20,45,0,380,35,0,60,95,375,0,0,0,0,0,0,0,41.4,0,792,983,224535,227171,0,0,0,0,0,0,55,0,45,0,130,275,0,75,0,0,35,50,0,60,35,0,0,240,0,0,0,0,0
"210","35580471","DA","Thunder Bay",0.17076,541,168,168,"3558004","3558","5950011.03","35595","0.16",170,170,3.3,0,0,0,45,30,55,10,5,285,165,135,5,10,15,45472,57899,38468,10,25,65,10,50,35,80,20,35,20,20,0,0,0,0,0,0,10,45,0,25,55,15,35,0,400,85,0,10,165,410,0,0,0,0,20,0,0,51.5,26.5,1219,1252,299067,286571,0,0,0,0,0,0,60,0,105,0,75,285,10,90,25,0,20,75,0,95,15,0,0,225,0,0,0,0,0
"211","35580472","DA","Thunder Bay",0.34035,929,298,286,"3558004","3558","5950011.03","35595","0.27",290,285,3.3,0,0,0,65,55,110,25,10,490,170,130,15,15,10,88301,100880,64283,35,45,70,50,65,80,50,50,100,40,60,0,0,0,0,0,0,0,0,25,30,170,70,100,1.1,765,120,30,15,245,670,0,0,0,0,70,0,0,75.4,7,1477,1549,330053,347779,0,0,0,0,0,0,45,25,145,0,280,550,15,115,65,50,95,130,0,100,0,0,0,445,50,0,30,0,0
"212","35580473","DA","Thunder Bay",0.16524,498,194,190,"3558004","3558","5950011.03","35595","0.32299999999999995",190,170,2.8,0,0,20,65,40,40,5,5,280,150,105,10,10,20,50609,52348,50485,20,0,50,35,50,45,130,15,50,0,0,0,0,0,0,0,0,0,25,40,35,65,0,25,3.8,460,60,0,15,140,470,0,0,0,0,0,0,0,37.8,11.1,580,915,200358,197265,0,0,0,0,0,20,140,30,55,0,80,325,0,110,30,0,20,30,0,100,75,0,0,225,0,0,15,0,0
"213","35580474","DA","Thunder Bay",3.55307,858,265,251,"3558004","3558","5950011.03","35595","0.405",250,185,3.2,0,0,65,75,55,60,30,10,380,255,200,15,25,15,50613,58202,43738,110,30,0,50,80,30,65,35,60,15,45,0,0,0,0,0,0,0,85,20,0,75,20,50,22.9,795,60,0,35,320,705,0,0,0,15,15,0,0,68.4,31.6,1554,1524,299082,329789,65,76.9,0,335,335,0,55,35,120,40,155,330,45,190,80,10,30,45,0,75,30,0,0,270,0,0,0,0,0
